datetime,pm2_5,o3,wdird,hum,wspdm,tempm,pressurem,sunhours
30-08-2014 14:00,157.5,69,180,54,7.2,27,1013,13.17356022
30-08-2014 15:00,156,68.33333333,0,78,3.6,25,1013,13.17356022
30-08-2014 16:00,144.3333333,68.25,0,89,3.6,24,1013,13.17356022
30-08-2014 17:00,140.75,69.41666667,180,55,7.2,27,1012,13.17356022
30-08-2014 18:00,145.75,70.58333333,110,88,7.2,23,1012,13.17356022
30-08-2014 19:00,141.25,65.16666667,0,94,3.6,22,1013,13.17356022
30-08-2014 20:00,138.3333333,52.66666667,90,80,7.2,24,1013,13.17356022
30-08-2014 21:00,136.1666667,48.66666667,100,88,7.2,22,1014,13.17356022
30-08-2014 22:00,132.4166667,52.5,0,94,3.6,22,1013,13.17356022
30-08-2014 23:00,115.5,77.25,0,87,7.2,22,1014,13.17356022
31-08-2014 00:00,87.75,86.66666667,40,94,7.2,21,1014,13.1319139
31-08-2014 01:00,68.75,75.33333333,0,94,3.6,21,1013,13.1319139
31-08-2014 02:00,61.91666667,66.08333333,70,89,3.6,21,1013,13.1319139
31-08-2014 03:00,64.58333333,53.83333333,50,94,3.6,21,1013,13.1319139
31-08-2014 04:00,55.83333333,51.33333333,20,94,7.2,21,1012,13.1319139
31-08-2014 05:00,45.58333333,50.16666667,340,87,3.6,21,1013,13.1319139
31-08-2014 06:00,48.08333333,52.5,350,94,7.2,21,1013,13.1319139
31-08-2014 07:00,49.75,44.91666667,0,94,3.6,21,1013,13.1319139
31-08-2014 08:00,49.91666667,43.66666667,40,90,7.2,21,1013,13.1319139
31-08-2014 10:00,62.41666667,69.66666667,30,88,10.8,23,1013,13.1319139
31-08-2014 11:00,67.5,92.08333333,70,67,7.2,24,1013,13.1319139
31-08-2014 13:00,62.58333333,136.8333333,110,69,7.2,26,1013,13.1319139
31-08-2014 14:00,62.08333333,151,90,52,10.8,27,1012,13.1319139
31-08-2014 15:00,70.16666667,157.4166667,140,69,18,26,1012,13.1319139
31-08-2014 16:00,75.41666667,153.25,150,69,14.4,26,1012,13.1319139
31-08-2014 17:00,69.5,142.8333333,140,54,10.8,25,1012,13.1319139
31-08-2014 18:00,63.33333333,125.5833333,80,88,7.2,22,1012,13.1319139
31-08-2014 19:00,64.66666667,111.5833333,30,94,7.2,22,1013,13.1319139
31-08-2014 21:00,69.25,85.58333333,10,100,7.2,21,1014,13.1319139
31-08-2014 22:00,74.08333333,64.58333333,10,94,3.6,21,1014,13.1319139
01-09-2014 00:00,0,0,60,100,3.6,20,1014,13.09012495
01-09-2014 01:00,75.33333333,32.41666667,110,100,3.6,20,1014,13.09012495
01-09-2014 02:00,73.5,30.5,90,90,3.6,21,1014,13.09012495
01-09-2014 03:00,73.75,28.16666667,90,100,3.6,21,1014,13.09012495
01-09-2014 04:00,79.16666667,17,0,100,3.6,21,1014,13.09012495
01-09-2014 05:00,82.41666667,14,40,89,3.6,22,1013,13.09012495
01-09-2014 06:00,85.16666667,14,70,94,3.6,21,1014,13.09012495
01-09-2014 07:00,86.58333333,11.25,0,94,3.6,21,1014,13.09012495
01-09-2014 08:00,92,14,70,85,3.6,22,1014,13.09012495
01-09-2014 09:00,106.25,20.41666667,120,83,7.2,23,1014,13.09012495
01-09-2014 10:00,118.4166667,28.66666667,110,78,7.2,24,1014,13.09012495
01-09-2014 11:00,122.4166667,52.75,40,70,7.2,24,1014,13.09012495
01-09-2014 13:00,122.1666667,81.08333333,110,74,7.2,25,1012,13.09012495
01-09-2014 14:00,118.0833333,98.75,180,61,10.8,26,1012,13.09012495
01-09-2014 15:00,115.4166667,107,0,94,14.4,22,1011,13.09012495
01-09-2014 16:00,101.3333333,119.3333333,40,88,14.4,22,1011,13.09012495
01-09-2014 17:00,104.0833333,115.6666667,140,57,7.2,26,1011,13.09012495
01-09-2014 18:00,107.6666667,98.75,70,94,3.6,23,1011,13.09012495
01-09-2014 19:00,106.25,82.08333333,350,94,7.2,23,1011,13.09012495
01-09-2014 21:00,82.5,71.5,340,94,32.4,20,1012,13.09012495
01-09-2014 22:00,36.16666667,93.41666667,130,94,10.8,20,1012,13.09012495
01-09-2014 23:00,22.16666667,85.75,70,92,7.2,20,1011,13.09012495
02-09-2014 00:00,22.41666667,74.91666667,0,94,3.6,20,1011,13.04820123
02-09-2014 01:00,28.75,66.25,0,94,3.6,20,1010,13.04820123
02-09-2014 02:00,32.66666667,60.25,40,95,3.6,20,1010,13.04820123
02-09-2014 03:00,33.16666667,61.5,20,94,3.6,20,1010,13.04820123
02-09-2014 04:00,27.75,67.33333333,350,94,7.2,20,1010,13.04820123
02-09-2014 05:00,19.41666667,70.66666667,20,95,10.8,20,1009,13.04820123
02-09-2014 06:00,19.33333333,67.08333333,10,100,7.2,19,1010,13.04820123
02-09-2014 07:00,18.83333333,64,10,100,7.2,19,1010,13.04820123
02-09-2014 08:00,20.75,53.16666667,40,98,7.2,20,1010,13.04820123
02-09-2014 09:00,19.16666667,53.58333333,40,100,7.2,20,1010,13.04820123
02-09-2014 10:00,20.16666667,55.41666667,20,94,7.2,21,1011,13.04820123
02-09-2014 11:00,21.75,54.16666667,70,93,7.2,20,1010,13.04820123
02-09-2014 12:00,24.16666667,61.16666667,0,88,3.6,21,1010,13.04820123
02-09-2014 13:00,23.33333333,70.75,60,88,7.2,21,1010,13.04820123
02-09-2014 14:00,17.75,74.75,40,92,3.6,20,1010,13.04820123
02-09-2014 15:00,13,72.91666667,150,88,7.2,21,1010,13.04820123
02-09-2014 16:00,12.75,70.41666667,70,88,7.2,21,1010,13.04820123
02-09-2014 17:00,12.91666667,63.33333333,20,92,7.2,19,1010,13.04820123
02-09-2014 18:00,10.75,62.91666667,20,88,10.8,20,1011,13.04820123
03-09-2014 00:00,11.16666667,26.5,0,88,0,18,1012,13.00615034
03-09-2014 01:00,13.83333333,17.58333333,360,94,10.8,17,1011,13.00615034
03-09-2014 02:00,13.25,14.5,70,89,3.6,17,1011,13.00615034
03-09-2014 03:00,10.83333333,16.83333333,30,88,3.6,17,1011,13.00615034
03-09-2014 04:00,8.416666667,19.16666667,360,94,7.2,16,1011,13.00615034
03-09-2014 05:00,8.083333333,24.33333333,40,91,3.6,16,1011,13.00615034
03-09-2014 06:00,9.333333333,23.66666667,340,94,10.8,16,1011,13.00615034
03-09-2014 07:00,10.41666667,20.33333333,340,78,14.4,19,1012,13.00615034
03-09-2014 08:00,14.08333333,21.5,40,58,10.8,21,1012,13.00615034
03-09-2014 09:00,15.83333333,28.83333333,360,65,10.8,23,1012,13.00615034
03-09-2014 10:00,16.33333333,37.91666667,340,54,10.8,25,1012,13.00615034
03-09-2014 11:00,13.91666667,52.25,20,22,10.8,27,1011,13.00615034
03-09-2014 13:00,10.25,80,260,37,7.2,28,1009,13.00615034
03-09-2014 14:00,10.83333333,94.16666667,140,13,7.2,29,1008,13.00615034
03-09-2014 15:00,13,109.5833333,0,27,3.6,31,1007,13.00615034
03-09-2014 16:00,18.08333333,119.3333333,230,31,18,30,1006,13.00615034
03-09-2014 17:00,15.83333333,128.5,220,26,18,28,1007,13.00615034
03-09-2014 18:00,13.41666667,115.5,210,39,14.4,28,1006,13.00615034
03-09-2014 19:00,16.25,93.41666667,210,42,18,27,1006,13.00615034
03-09-2014 20:00,16.75,69.33333333,220,40,7.2,24,1007,13.00615034
03-09-2014 21:00,19.91666667,55.91666667,210,47,7.2,25,1007,13.00615034
03-09-2014 22:00,20.08333333,41.66666667,0,68,3.6,21,1007,13.00615034
03-09-2014 23:00,23,25.41666667,250,54,3.6,21,1007,13.00615034
04-09-2014 00:00,25.16666667,14.41666667,70,88,7.2,18,1006,12.96397964
04-09-2014 01:00,24.66666667,10.83333333,60,94,3.6,17,1006,12.96397964
04-09-2014 02:00,29.16666667,11.5,220,71,7.2,18,1006,12.96397964
04-09-2014 03:00,30.5,10,0,94,3.6,16,1006,12.96397964
04-09-2014 04:00,34.66666667,8.75,0,94,3.6,16,1005,12.96397964
04-09-2014 05:00,30.91666667,8,340,88,3.6,16,1005,12.96397964
04-09-2014 06:00,39.5,6.666666667,360,94,7.2,15,1006,12.96397964
04-09-2014 07:00,41.83333333,5.333333333,360,88,7.2,19,1006,12.96397964
04-09-2014 08:00,43,10.25,0,59,3.6,22,1006,12.96397964
04-09-2014 09:00,47.83333333,20.16666667,0,57,3.6,24,1006,12.96397964
04-09-2014 10:00,41.25,34.75,0,48,3.6,27,1006,12.96397964
04-09-2014 11:00,41.58333333,57,200,33,3.6,29,1006,12.96397964
04-09-2014 13:00,37.16666667,102.0833333,220,31,10.8,33,1004,12.96397964
04-09-2014 14:00,24.66666667,158.3333333,200,21,14.4,32,1004,12.96397964
04-09-2014 15:00,24.83333333,166.8333333,200,26,18,34,1003,12.96397964
04-09-2014 17:00,26.33333333,173.75,220,29,10.8,31,1003,12.96397964
04-09-2014 18:00,29.66666667,176.9166667,200,43,18,30,1003,12.96397964
04-09-2014 19:00,36.08333333,154.4166667,180,51,10.8,28,1004,12.96397964
04-09-2014 20:00,39.91666667,121.5833333,220,38,14.4,26,1004,12.96397964
04-09-2014 21:00,51.41666667,104.1666667,0,73,3.6,23,1005,12.96397964
05-09-2014 00:00,56.08333333,65.33333333,100,73,10.8,22,1006,12.92169618
05-09-2014 01:00,57.58333333,44,110,73,10.8,21,1006,12.92169618
05-09-2014 02:00,55.75,26.16666667,180,61,7.2,21,1006,12.92169618
05-09-2014 03:00,58.83333333,21.5,70,83,3.6,19,1007,12.92169618
05-09-2014 04:00,62.16666667,16.41666667,0,83,3.6,19,1007,12.92169618
05-09-2014 05:00,62.58333333,15.75,200,77,3.6,18,1008,12.92169618
05-09-2014 06:00,58.75,17.91666667,70,88,7.2,18,1009,12.92169618
05-09-2014 07:00,62.16666667,16.25,70,83,3.6,20,1010,12.92169618
05-09-2014 08:00,69.91666667,21.5,20,65,3.6,21,1011,12.92169618
05-09-2014 09:00,79.25,41,0,69,3.6,23,1011,12.92169618
05-09-2014 10:00,87.83333333,72.16666667,120,65,10.8,25,1011,12.92169618
05-09-2014 11:00,90,102.5833333,140,47,10.8,26,1011,12.92169618
05-09-2014 13:00,116.25,184.4166667,110,58,7.2,29,1010,12.92169618
05-09-2014 14:00,113.75,210.25,200,40,7.2,30,1009,12.92169618
05-09-2014 16:00,81.66666667,224.3333333,120,55,10.8,29,1009,12.92169618
05-09-2014 17:00,77.66666667,215.75,200,33,7.2,30,1009,12.92169618
05-09-2014 18:00,78.33333333,201.75,140,61,10.8,27,1009,12.92169618
05-09-2014 19:00,83.58333333,182.25,120,69,10.8,26,1009,12.92169618
05-09-2014 20:00,113.4166667,175.9166667,140,60,10.8,26,1010,12.92169618
05-09-2014 21:00,139.0833333,175.4166667,150,74,10.8,25,1011,12.92169618
06-09-2014 21:00,139.5833333,115.9166667,140,74,14.4,25,1009,12.87930664
06-09-2014 22:00,146.8333333,106.25,140,73,10.8,24,1009,12.87930664
06-09-2014 23:00,143.9166667,96.41666667,180,59,7.2,25,1009,12.87930664
07-09-2014 00:00,151.6666667,74.58333333,160,73,7.2,24,1009,12.83681726
07-09-2014 01:00,152.9166667,65.08333333,160,73,7.2,24,1009,12.83681726
07-09-2014 02:00,148.9166667,64.75,180,62,7.2,24,1008,12.83681726
07-09-2014 03:00,143.75,58.41666667,110,88,3.6,22,1008,12.83681726
07-09-2014 04:00,153.3333333,47.83333333,140,88,7.2,22,1008,12.83681726
07-09-2014 05:00,161.5,45.91666667,200,75,3.6,23,1008,12.83681726
07-09-2014 06:00,167.5833333,36.83333333,0,88,3.6,22,1008,12.83681726
07-09-2014 07:00,169.75,22.58333333,0,94,3.6,22,1009,12.83681726
07-09-2014 08:00,178.0833333,13.08333333,220,79,3.6,22,1009,12.83681726
07-09-2014 09:00,186.6666667,12.5,0,88,3.6,23,1009,12.83681726
07-09-2014 10:00,197.1666667,19.41666667,130,83,7.2,24,1009,12.83681726
07-09-2014 11:00,205.5,40,250,65,7.2,25,1008,12.83681726
07-09-2014 12:00,200.1666667,76.58333333,200,65,7.2,27,1008,12.83681726
07-09-2014 13:00,167.9166667,133.0833333,210,62,10.8,28,1007,12.83681726
07-09-2014 14:00,130.1666667,165.3333333,220,41,14.4,29,1006,12.83681726
07-09-2014 15:00,115.5,182.0833333,220,45,14.4,30,1005,12.83681726
07-09-2014 16:00,114.0833333,191.3333333,180,51,10.8,29,1005,12.83681726
07-09-2014 17:00,115.5833333,189,200,44,10.8,28,1005,12.83681726
07-09-2014 18:00,120.8333333,179.6666667,160,65,10.8,27,1005,12.83681726
07-09-2014 19:00,126.9166667,164.75,200,58,7.2,28,1006,12.83681726
07-09-2014 21:00,130.4166667,119.8333333,10,78,7.2,24,1008,12.83681726
07-09-2014 22:00,133.25,93,10,88,3.6,22,1008,12.83681726
07-09-2014 23:00,124.25,69.75,40,77,3.6,23,1008,12.83681726
08-09-2014 00:00,82.83333333,71.08333333,350,88,10.8,21,1009,12.7942338
08-09-2014 01:00,23.25,69.16666667,360,78,18,20,1010,12.7942338
08-09-2014 02:00,10.25,69.58333333,0,14,14.4,25,1010,12.7942338
08-09-2014 03:00,8.916666667,67.25,330,63,10.8,17,1010,12.7942338
08-09-2014 04:00,6.833333333,61,0,49,3.6,18,1011,12.7942338
08-09-2014 05:00,4.166666667,54.83333333,0,17,14.4,22,1011,12.7942338
08-09-2014 06:00,6.333333333,50.08333333,360,52,10.8,18,1012,12.7942338
08-09-2014 07:00,6.666666667,41,10,46,10.8,20,1012,12.7942338
08-09-2014 08:00,7.25,43.33333333,0,16,14.4,24,1012,12.7942338
08-09-2014 09:00,6.583333333,54.75,350,34,14.4,26,1012,12.7942338
08-09-2014 10:00,5.916666667,59.08333333,30,30,7.2,27,1012,12.7942338
08-09-2014 11:00,5.583333333,71.58333333,20,13,7.2,26,1011,12.7942338
08-09-2014 12:00,4.5,79.91666667,340,23,10.8,29,1011,12.7942338
08-09-2014 13:00,7.5,89.58333333,0,23,7.2,29,1010,12.7942338
08-09-2014 14:00,5.166666667,97.5,70,11,10.8,29,1009,12.7942338
08-09-2014 15:00,7.583333333,104.5833333,0,23,7.2,29,1008,12.7942338
08-09-2014 16:00,7.416666667,109.9166667,180,25,7.2,29,1008,12.7942338
08-09-2014 17:00,10.25,110.6666667,200,15,7.2,27,1008,12.7942338
08-09-2014 18:00,10.75,109.5,170,36,10.8,25,1008,12.7942338
08-09-2014 19:00,15,104.9166667,180,36,14.4,24,1008,12.7942338
08-09-2014 20:00,19.91666667,90.33333333,220,26,7.2,23,1009,12.7942338
08-09-2014 21:00,21.58333333,70.08333333,0,68,3.6,19,1009,12.7942338
08-09-2014 22:00,20.83333333,58,0,68,3.6,18,1009,12.7942338
08-09-2014 23:00,23.91666667,43.66666667,250,43,3.6,20,1009,12.7942338
09-09-2014 00:00,26.75,33.33333333,0,77,3.6,17,1009,12.75156158
09-09-2014 01:00,27.75,25.08333333,40,82,7.2,15,1009,12.75156158
09-09-2014 02:00,28.33333333,20.75,180,59,3.6,17,1009,12.75156158
09-09-2014 03:00,29.41666667,17.08333333,10,88,3.6,15,1009,12.75156158
09-09-2014 04:00,25.75,17.75,350,88,3.6,14,1009,12.75156158
09-09-2014 05:00,22.58333333,21.33333333,70,69,7.2,16,1010,12.75156158
09-09-2014 06:00,18.5,24.41666667,360,88,7.2,14,1010,12.75156158
09-09-2014 07:00,17.83333333,21.66666667,10,77,7.2,17,1010,12.75156158
09-09-2014 08:00,16.83333333,29.75,20,43,7.2,20,1011,12.75156158
09-09-2014 09:00,18.33333333,41.41666667,360,53,7.2,23,1011,12.75156158
09-09-2014 10:00,16.08333333,57.91666667,110,44,7.2,24,1011,12.75156158
09-09-2014 11:00,23.83333333,80.25,110,28,3.6,26,1011,12.75156158
09-09-2014 12:00,30.25,109.25,140,42,7.2,27,1010,12.75156158
09-09-2014 13:00,40.16666667,141.75,170,39,7.2,28,1010,12.75156158
09-09-2014 14:00,42.08333333,169.3333333,160,25,10.8,28,1009,12.75156158
09-09-2014 15:00,42.66666667,193.1666667,150,37,10.8,29,1009,12.75156158
09-09-2014 16:00,45.08333333,187.3333333,180,37,10.8,29,1009,12.75156158
09-09-2014 17:00,37.91666667,195.5833333,200,28,10.8,28,1009,12.75156158
09-09-2014 18:00,40.5,160.0833333,180,45,7.2,27,1009,12.75156158
09-09-2014 19:00,47,158.6666667,170,50,10.8,25,1009,12.75156158
09-09-2014 20:00,45.33333333,121.9166667,140,44,3.6,24,1010,12.75156158
09-09-2014 21:00,59.25,91,140,57,10.8,24,1011,12.75156158
09-09-2014 22:00,62.16666667,65.5,170,64,10.8,22,1011,12.75156158
09-09-2014 23:00,65.75,67.83333333,200,43,7.2,23,1012,12.75156158
10-09-2014 00:00,51.91666667,73,130,73,7.2,20,1012,12.70880555
10-09-2014 01:00,56,64.41666667,60,78,7.2,19,1012,12.70880555
10-09-2014 02:00,57.83333333,61.16666667,220,51,3.6,20,1012,12.70880555
10-09-2014 03:00,59.75,53.5,0,83,3.6,18,1013,12.70880555
10-09-2014 04:00,63.58333333,36.41666667,90,88,7.2,18,1013,12.70880555
10-09-2014 05:00,69.75,24.91666667,110,62,3.6,19,1013,12.70880555
10-09-2014 06:00,78.75,14.91666667,40,88,3.6,17,1014,12.70880555
10-09-2014 07:00,84.66666667,15.16666667,0,83,3.6,19,1014,12.70880555
10-09-2014 08:00,89.33333333,20,40,58,3.6,22,1015,12.70880555
10-09-2014 09:00,94.58333333,35.33333333,0,65,3.6,23,1015,12.70880555
10-09-2014 10:00,92.66666667,49.91666667,0,61,3.6,24,1015,12.70880555
10-09-2014 11:00,89.33333333,93,180,30,3.6,26,1015,12.70880555
10-09-2014 12:00,82.41666667,131.25,150,51,7.2,27,1014,12.70880555
10-09-2014 13:00,70.08333333,158.6666667,150,42,10.8,28,1014,12.70880555
10-09-2014 14:00,46.16666667,168.3333333,200,23,7.2,29,1013,12.70880555
10-09-2014 15:00,45,170.0833333,150,39,14.4,28,1013,12.70880555
10-09-2014 16:00,35.16666667,181.9166667,140,42,14.4,28,1013,12.70880555
10-09-2014 17:00,37.25,180,200,23,10.8,28,1013,12.70880555
10-09-2014 18:00,43.08333333,179.3333333,140,47,10.8,26,1013,12.70880555
10-09-2014 19:00,48.08333333,154.75,140,57,7.2,25,1013,12.70880555
10-09-2014 20:00,54.41666667,118.6666667,160,42,3.6,24,1013,12.70880555
10-09-2014 21:00,58.75,89.66666667,110,61,7.2,23,1014,12.70880555
10-09-2014 22:00,62.66666667,59.66666667,0,64,3.6,22,1014,12.70880555
10-09-2014 23:00,69.5,37,140,43,3.6,23,1015,12.70880555
11-09-2014 00:00,65.08333333,50.91666667,100,68,7.2,21,1014,12.6659706
11-09-2014 01:00,58.58333333,52.25,90,73,7.2,20,1014,12.6659706
11-09-2014 02:00,58.66666667,43.16666667,70,62,3.6,22,1014,12.6659706
11-09-2014 03:00,61.41666667,40.33333333,0,78,3.6,19,1015,12.6659706
11-09-2014 04:00,67.5,24.08333333,0,78,3.6,19,1014,12.6659706
11-09-2014 05:00,73.08333333,17.16666667,90,70,7.2,20,1014,12.6659706
11-09-2014 06:00,74.41666667,12.41666667,0,78,0,19,1015,12.6659706
11-09-2014 07:00,75.66666667,14.75,0,78,3.6,20,1015,12.6659706
11-09-2014 08:00,78.33333333,16,70,60,7.2,21,1015,12.6659706
11-09-2014 09:00,82.25,22.58333333,80,64,7.2,22,1015,12.6659706
11-09-2014 10:00,81.16666667,27.58333333,120,69,7.2,23,1015,12.6659706
11-09-2014 11:00,84.58333333,45.08333333,70,44,3.6,25,1014,12.6659706
11-09-2014 12:00,85.91666667,73.66666667,0,61,3.6,25,1014,12.6659706
11-09-2014 14:00,88.16666667,123.0833333,140,45,7.2,26,1013,12.6659706
11-09-2014 15:00,85.25,133.4166667,70,57,7.2,26,1013,12.6659706
11-09-2014 16:00,83.58333333,120,0,65,3.6,25,1012,12.6659706
11-09-2014 17:00,87.16666667,125.3333333,200,53,10.8,25,1012,12.6659706
11-09-2014 18:00,84.08333333,94.33333333,110,73,7.2,24,1012,12.6659706
11-09-2014 19:00,92.83333333,75.41666667,10,88,10.8,22,1013,12.6659706
11-09-2014 20:00,102.5,71.58333333,270,50,3.6,23,1014,12.6659706
11-09-2014 21:00,102.0833333,74.16666667,0,94,3.6,20,1014,12.6659706
11-09-2014 22:00,99.5,77.91666667,350,94,10.8,20,1014,12.6659706
11-09-2014 23:00,99,77.66666667,90,72,3.6,22,1014,12.6659706
12-09-2014 00:00,101.9166667,64.33333333,360,94,7.2,20,1014,12.62306158
12-09-2014 01:00,106.5,51.25,0,94,3.6,20,1014,12.62306158
12-09-2014 02:00,110.8333333,39.08333333,220,74,7.2,20,1014,12.62306158
12-09-2014 03:00,109.3333333,23.41666667,0,94,3.6,20,1014,12.62306158
12-09-2014 04:00,93,37.08333333,270,94,7.2,20,1014,12.62306158
12-09-2014 05:00,79.58333333,36.66666667,250,77,10.8,19,1015,12.62306158
12-09-2014 06:00,62.5,36.41666667,0,94,3.6,19,1015,12.62306158
12-09-2014 07:00,63.83333333,32.83333333,0,94,3.6,19,1015,12.62306158
12-09-2014 08:00,62,23.25,200,78,7.2,19,1015,12.62306158
12-09-2014 09:00,60.58333333,18.33333333,150,83,7.2,21,1016,12.62306158
12-09-2014 10:00,50.83333333,17.83333333,150,83,3.6,21,1016,12.62306158
12-09-2014 11:00,69.91666667,32.16666667,40,53,3.6,22,1016,12.62306158
12-09-2014 12:00,68.33333333,49.16666667,0,69,7.2,23,1015,12.62306158
12-09-2014 13:00,67.5,65.41666667,0,65,3.6,24,1015,12.62306158
12-09-2014 14:00,63.25,76.41666667,180,47,3.6,23,1015,12.62306158
12-09-2014 15:00,58.58333333,91.16666667,90,61,7.2,24,1014,12.62306158
12-09-2014 16:00,64.41666667,96.66666667,110,61,10.8,24,1014,12.62306158
12-09-2014 17:00,64.66666667,84.5,160,56,7.2,22,1014,12.62306158
12-09-2014 18:00,56.75,69.58333333,110,65,7.2,23,1014,12.62306158
12-09-2014 19:00,57.08333333,48.83333333,150,73,7.2,22,1014,12.62306158
12-09-2014 20:00,59.75,35,180,62,3.6,21,1015,12.62306158
12-09-2014 21:00,65.91666667,25.16666667,150,78,7.2,21,1015,12.62306158
12-09-2014 22:00,65.41666667,19.58333333,190,69,7.2,22,1015,12.62306158
12-09-2014 23:00,68.58333333,16.91666667,250,66,3.6,21,1015,12.62306158
13-09-2014 00:00,67.25,13.25,90,88,3.6,20,1015,12.58008346
13-09-2014 01:00,67.91666667,9.75,80,94,3.6,19,1015,12.58008346
13-09-2014 02:00,69.25,9.833333333,160,75,3.6,20,1015,12.58008346
13-09-2014 03:00,69.91666667,8.5,50,94,3.6,19,1015,12.58008346
13-09-2014 04:00,70.16666667,5.75,0,94,3.6,19,1015,12.58008346
13-09-2014 05:00,70.83333333,4.5,110,81,0,18,1015,12.58008346
13-09-2014 06:00,71,3.583333333,50,94,3.6,19,1015,12.58008346
13-09-2014 07:00,74.25,3.333333333,60,94,3.6,19,1015,12.58008346
13-09-2014 08:00,81.5,5.25,290,72,3.6,20,1016,12.58008346
13-09-2014 09:00,86.91666667,12.66666667,130,78,7.2,22,1016,12.58008346
13-09-2014 10:00,82.08333333,35.83333333,240,61,7.2,24,1016,12.58008346
13-09-2014 11:00,75.25,71.25,200,39,10.8,24,1016,12.58008346
13-09-2014 12:00,69.33333333,103.1666667,140,50,10.8,25,1015,12.58008346
13-09-2014 13:00,66.66666667,121.5,130,47,14.4,26,1014,12.58008346
13-09-2014 14:00,59.83333333,148.0833333,220,28,14.4,27,1014,12.58008346
13-09-2014 15:00,49.08333333,164.5,190,42,18,27,1013,12.58008346
13-09-2014 17:00,47.5,166.8333333,220,31,10.8,26,1013,12.58008346
13-09-2014 18:00,48.5,161.0833333,160,47,10.8,25,1012,12.58008346
13-09-2014 19:00,50,136.5,190,57,10.8,23,1013,12.58008346
13-09-2014 20:00,60.83333333,122,220,43,7.2,23,1014,12.58008346
13-09-2014 21:00,65.33333333,104.8333333,160,60,7.2,22,1014,12.58008346
13-09-2014 22:00,73.16666667,91.83333333,0,83,3.6,19,1014,12.58008346
13-09-2014 23:00,75.83333333,84.5,250,55,3.6,22,1014,12.58008346
14-09-2014 00:00,74.66666667,76.41666667,0,88,3.6,19,1014,12.53704144
14-09-2014 01:00,75.33333333,62.58333333,120,83,3.6,19,1014,12.53704144
14-09-2014 02:00,74.91666667,47.91666667,60,69,0,20,1014,12.53704144
14-09-2014 03:00,76.41666667,38.25,80,83,3.6,19,1014,12.53704144
14-09-2014 04:00,75.41666667,29.83333333,70,88,7.2,19,1014,12.53704144
14-09-2014 05:00,71.66666667,15.75,0,77,0,19,1014,12.53704144
14-09-2014 06:00,72.5,18.08333333,0,83,3.6,19,1015,12.53704144
14-09-2014 07:00,76.66666667,15.66666667,360,78,14.4,20,1016,12.53704144
14-09-2014 08:00,66.08333333,29.41666667,20,53,10.8,22,1017,12.53704144
14-09-2014 09:00,47,40.83333333,30,53,18,21,1017,12.53704144
14-09-2014 10:00,24.08333333,40.91666667,30,41,14.4,22,1018,12.53704144
14-09-2014 11:00,12.41666667,42.41666667,20,24,14.4,22,1018,12.53704144
14-09-2014 12:00,13.75,46.25,30,29,18,22,1019,12.53704144
14-09-2014 13:00,12.16666667,49.33333333,20,31,10.8,22,1019,12.53704144
14-09-2014 14:00,11,47.91666667,20,19,7.2,22,1018,12.53704144
14-09-2014 15:00,10.08333333,48.83333333,10,31,10.8,23,1018,12.53704144
14-09-2014 16:00,8.75,44.58333333,10,31,10.8,24,1017,12.53704144
14-09-2014 17:00,9.916666667,43.08333333,70,24,7.2,22,1018,12.53704144
14-09-2014 18:00,11.58333333,40.41666667,0,56,3.6,20,1018,12.53704144
14-09-2014 19:00,18.91666667,21.75,80,68,3.6,18,1018,12.53704144
14-09-2014 20:00,23.91666667,8,220,48,7.2,19,1019,12.53704144
14-09-2014 21:00,30,7,140,68,3.6,17,1019,12.53704144
14-09-2014 22:00,32.91666667,5.833333333,0,77,0,17,1019,12.53704144
